kode_kemendagri,nama_clean,tahun,lat,lon,jumlah_banjir,jumlah_kejadian_bnpb,rasio_banjir_per_hujan,total_hujan_tahunan_mm,rainy_days,total_hari_hujan_ekstrem,max_hujan_harian_mm,rain_intensity_mm_per_hour_avg,avg_kelembaban_tanah,et0_fao_evapotranspiration_mm_avg,jumlah_sampah_ton_per_tahun,cluster_id_raw,skor_kerentanan,cluster_label,cluster_color,pca_1,pca_2
3275,KOTA BEKASI,2019,-6.2383,106.9756,4,4.0,0.0019978024173409,2002.2,290,2,106.0,0.533098492914158,0.282238765147636,4.25365565796211,549073.15,0,-0.39907045604305524,Rendah,#FEE8C8,2.036880497822217,0.09248994607689157
3275,KOTA BEKASI,2020,-6.2383,106.9756,5,5.7,0.0017042743199945,2933.8,343,2,99.9,0.688425399352808,0.340574103298933,3.69414454331974,512251.95,1,0.11035648528498165,Sedang,#FDBB84,-0.3105021726440322,-0.3732152003167979
3275,KOTA BEKASI,2021,-6.2383,106.9756,14,8.0,0.0050336173731708,2781.3,341,2,65.8,0.687333088573275,0.349119019617256,3.64526043266769,387265.0,1,0.19627607882017725,Sedang,#FDBB84,-0.46388945083054445,1.0060119221049937
3275,KOTA BEKASI,2022,-6.2383,106.9756,7,5.0,0.0024466969591052,2861.0,354,0,34.3,0.92170925809048,0.359486537005035,3.81871044546851,147051.2,1,-0.0317799807810794,Sedang,#FDBB84,-0.5362925578983435,-0.21620440666250232
3275,KOTA BEKASI,2023,-6.2383,106.9756,5,1.0,0.0023226645607841,2152.7,315,0,44.7,0.720823577758894,0.285018991615463,4.31223182283666,127020.0,0,-0.5734326074908548,Rendah,#FEE8C8,1.7409554768630726,-0.14952563979804329
3276,KOTA DEPOK,2015,-6.4025,106.7942,0,0.0,0.0,2328.5,291,1,52.2,0.67579155409517,0.403482858102919,3.88828283410138,1512324.87,0,-0.15044679539861122,Rendah,#FEE8C8,1.1263466617416746,-0.9179322120319484
3276,KOTA DEPOK,2016,-6.4025,106.7942,1,0.0,0.0002590069672874,3860.9,360,4,79.9,0.97032572792405,0.471395497955547,3.34198075021629,1521546.37,1,0.7431121956471237,Sedang,#FDBB84,-2.4999822396874256,-1.7925040211528598
3276,KOTA DEPOK,2017,-6.4025,106.7942,0,0.0,0.0,2466.5,336,3,89.6,0.811953086733352,0.435381360140382,3.74652969790067,1551977.29,1,0.2966152229777797,Sedang,#FDBB84,-0.43081130100655457,-1.325031210380388
3276,KOTA DEPOK,2018,-6.4025,106.7942,0,0.0,0.0,2152.0,328,0,49.6,0.702180711335004,0.420502323615378,3.95560291858679,684510.05,0,-0.2997421746239157,Rendah,#FEE8C8,0.8774534387065933,-1.0976154855662117
3276,KOTA DEPOK,2019,-6.4025,106.7942,2,0.0,0.0009072352007257,2204.5,304,2,88.6,0.608531847465183,0.405666456519884,4.12032686891961,445267.15,0,-0.3065439134261033,Rendah,#FEE8C8,1.1998064488924527,-0.7905306186554121
3276,KOTA DEPOK,2020,-6.4025,106.7942,5,5.2,0.0014593853069087,3426.1,343,5,90.2,0.838307312973105,0.450852162768302,3.58976946607342,459363.45,1,0.44639215343344135,Sedang,#FDBB84,-1.7312240386973874,-0.7815378907298891
3276,KOTA DEPOK,2021,-6.4025,106.7942,3,1.0,0.0009557792787052,3138.8,340,1,58.7,0.819023544041187,0.459052865516726,3.55481490015361,435883.0,1,0.10161594030403132,Sedang,#FDBB84,-0.8894811265189151,-1.1806351292975248
3276,KOTA DEPOK,2022,-6.4025,106.7942,6,4.0,0.0019868207556541,3019.9,350,1,51.5,1.01311744528252,0.466662720014081,3.68631982846902,462966.0,1,0.30222441248636267,Sedang,#FDBB84,-1.5107514246078833,-0.6520274356092725
3276,KOTA DEPOK,2023,-6.4025,106.7942,3,2.0,0.0013635124079629,2200.2,323,0,44.5,0.755746587156199,0.401782998111879,4.19830766769073,25447.8,0,-0.4252143427842742,Rendah,#FEE8C8,0.9830824627468682,-0.5438954686092838
3277,KOTA CIMAHI,2015,-6.8841,107.5413,0,0.0,0.0,3107.9,314,2,66.1,0.746542428246405,0.362099883192524,3.65365111367128,428036.82,1,-0.16106471368941563,Sedang,#FDBB84,0.10329928924224983,-1.4034551676663065
3277,KOTA CIMAHI,2016,-6.8841,107.5413,9,1.0,0.0019036338254579,4727.8,364,2,66.8,1.02861857905145,0.431608977052692,3.06451708688666,430852.85,1,0.669897048247887,Sedang,#FDBB84,-3.234621833044067,-1.304457066490085
3277,KOTA CIMAHI,2017,-6.8841,107.5413,3,0.0,0.0010934140029886,2743.7,334,5,81.6,0.777882511563381,0.359302931920976,3.47466250640041,439469.91,1,0.09869259439262908,Sedang,#FDBB84,-0.5913548573243218,-1.1543670902428833
3277,KOTA CIMAHI,2018,-6.8841,107.5413,13,1.0,0.0048787810553178,2664.6,318,5,79.9,0.76010293532695,0.33391630557689,3.68755529953917,192296.6,1,0.11655131749787788,Sedang,#FDBB84,-0.3139061126622378,0.2965689270430372
3277,KOTA CIMAHI,2019,-6.8841,107.5413,6,0.0,0.0020102522866619,2984.7,296,7,83.4,0.776738452906523,0.31832661103644,3.94137487199181,83066.7,1,-0.0762679669304054,Sedang,#FDBB84,0.0862011931825965,-0.6613135360817525
3277,KOTA CIMAHI,2020,-6.8841,107.5413,13,5.0,0.0032207714986497,4036.3,345,8,72.9,0.954855799536762,0.385142101434722,3.40041737733284,114350.85,1,0.640844414165242,Sedang,#FDBB84,-2.693574855853545,-0.24287562237534513
3277,KOTA CIMAHI,2021,-6.8841,107.5413,6,4.0,0.0015152663080536,3959.7,352,9,83.6,0.976760978016014,0.393940502058798,3.41404710701485,63437.0,1,0.5878542998301088,Sedang,#FDBB84,-2.7230694491557577,-1.1087271644409267
3277,KOTA CIMAHI,2022,-6.8841,107.5413,10,3.0,0.0028366380166226,3525.3,356,0,47.2,0.991956723301802,0.390627314281447,3.44675953661034,77504.1,1,0.23214093628235508,Sedang,#FDBB84,-1.6707448580946962,-0.48707048618396354
3277,KOTA CIMAHI,2023,-6.8841,107.5413,6,3.0,0.0024245363074312,2474.7,329,2,63.8,0.717224206497937,0.337483613617938,3.85391839477727,17206.1,0,-0.2212805511440159,Rendah,#FEE8C8,0.41743490760508334,-0.251991268179013
3278,KOTA TASIKMALAYA,2015,-7.3506,108.2172,2,0.0,0.0006943962224845,2880.2,287,4,63.5,0.717260135804095,0.21999600374424,3.43109472606247,222008.09,0,-0.34110171460094174,Rendah,#FEE8C8,0.7572862733819693,-1.0175221702601622
3278,KOTA TASIKMALAYA,2016,-7.3506,108.2172,6,2.0,0.001342251851189,4470.1,359,3,72.4,0.988820765308344,0.298761222860792,3.12412365591398,233817.03,1,0.4080443112052675,Sedang,#FDBB84,-2.3840687394658024,-1.3331311023157977
3278,KOTA TASIKMALAYA,2017,-7.3506,108.2172,7,1.0,0.0027580772261623,2538.0,358,2,92.6,0.613890323764034,0.269954130931046,3.04342313108039,236155.2,1,0.004039609242472917,Sedang,#FDBB84,-0.29370725102831746,-0.543368783353364
3278,KOTA TASIKMALAYA,2018,-7.3506,108.2172,8,3.0,0.0031665611146295,2526.4,348,3,193.8,0.547096534237035,0.246578158335467,3.24315348182284,85344.3,1,0.18903190432684644,Sedang,#FDBB84,-0.31534092133348945,-0.36381260007876054
3278,KOTA TASIKMALAYA,2019,-7.3506,108.2172,6,6.0,0.0027112516945323,2213.0,344,1,61.3,0.476684606454948,0.225307904239205,3.41881925243216,68116.3,0,-0.37590248884277777,Rendah,#FEE8C8,1.07014836579645,0.20791186825310445
3278,KOTA TASIKMALAYA,2020,-7.3506,108.2172,0,0.0,0.0,4374.7,364,5,100.0,0.757859959315125,0.292093854540024,3.01723288221481,66649.0,1,0.2526666729199722,Sedang,#FDBB84,-1.9063997695993553,-2.0702697819821614
3278,KOTA TASIKMALAYA,2021,-7.3506,108.2172,2,1.0,0.0005433010974682,3681.2,360,3,102.8,0.767265323167203,0.286834298728452,3.17258666154634,70915.85,1,0.13068557936891187,Sedang,#FDBB84,-1.260402674542333,-1.5749136535881025
3278,KOTA TASIKMALAYA,2022,-7.3506,108.2172,2,1.0,0.0005142974696564,3888.8,362,2,54.1,0.890932955367113,0.290872963069636,3.19803481822837,92410.7,1,0.07444647994008746,Sedang,#FDBB84,-1.421466671539281,-1.5757493616356542
3278,KOTA TASIKMALAYA,2023,-7.3506,108.2172,6,1.0,0.0025502614017936,2352.7,348,1,57.9,0.526132427212217,0.230665116434118,3.54465469790067,202250.15,0,-0.39428303308370705,Rendah,#FEE8C8,1.0784824473242682,-0.2535024418510691
3279,KOTA BANJAR,2015,-7.3707,108.5419,0,0.0,0.0,2650.7,273,4,58.0,0.638100175887051,0.312754625629374,3.58509274193548,103427.92,0,-0.4561518002041694,Rendah,#FEE8C8,1.1159444883859977,-1.1571455490697877
3279,KOTA BANJAR,2016,-7.3707,108.5419,1,2.0,0.0002668730484908,3747.1,354,2,75.5,0.848207284016773,0.404099829671858,3.27123458163391,104078.97,1,0.1875555142507312,Sedang,#FDBB84,-1.6253439117978994,-1.6385498903584579
3279,KOTA BANJAR,2017,-7.3707,108.5419,2,1.0,0.0008189002170085,2442.3,352,2,85.8,0.693061630352692,0.365985097179553,3.23827688172043,106160.55,1,-0.052932472731895434,Sedang,#FDBB84,-0.40140680077607094,-1.2166306473100892
3279,KOTA BANJAR,2018,-7.3707,108.5419,0,0.0,0.0,2243.1,344,2,269.9,0.576988105576408,0.318974490634067,3.48126900921659,37989.2,1,0.15863699211141832,Sedang,#FDBB84,-0.171899408209549,-1.7613503191465956
3279,KOTA BANJAR,2019,-7.3707,108.5419,0,0.0,0.0,1957.2,347,1,77.9,0.463454739162182,0.306185845227428,3.59789266513057,26823.85,0,-0.5322001093232281,Rendah,#FEE8C8,1.354135630306701,-1.1295419190489442
3279,KOTA BANJAR,2020,-7.3707,108.5419,1,0.0,0.000244899958367,4083.3,361,5,73.4,0.752680453614719,0.388918398271742,3.15280487578791,20980.2,1,0.2267277992453739,Sedang,#FDBB84,-1.8692462460297035,-1.8844577301318604
3279,KOTA BANJAR,2021,-7.3707,108.5419,1,1.0,0.0003331667499583,3001.5,360,1,53.0,0.678986983475877,0.3622230718766,3.31032264464926,16060.0,1,-0.16709835759375455,Sedang,#FDBB84,-0.40180851747488017,-1.377745946012198
3279,KOTA BANJAR,2022,-7.3707,108.5419,0,1.0,0.0,3412.7,354,2,80.1,0.875669298368878,0.382680957714627,3.34578520225294,24042.55,1,0.08964419973207156,Sedang,#FDBB84,-1.3159963711902802,-1.7676917658063116
3279,KOTA BANJAR,2023,-7.3707,108.5419,0,0.0,0.0,1859.8,337,0,34.2,0.540962464217756,0.289985369463646,3.82548547107015,6570.0,0,-0.7400045068947292,Rendah,#FEE8C8,1.8793033896555833,-0.9467475114682953
