kode_kemendagri,nama_clean,tahun,bulan,precipitation_sum_mm,rain_sum_mm,precipitation_hours_total,rainy_days,heavy_rain_days_50mm,max_daily_precipitation_mm,wind_gusts_10m_max_kmh,et0_fao_evapotranspiration_mm_avg,soil_moisture_0_to_7cm_avg,rain_intensity_mm_per_hour_avg
3202,KABUPATEN SUKABUMI,2013,8,84.4,84.4,147.0,24,0,12.1,31.3,3.919032258064516,0.39548118279569894,0.44903258778258776
3202,KABUPATEN SUKABUMI,2013,9,61.3,61.3,184.0,24,0,10.6,32.4,4.238,0.3760138888888889,0.31148645914270917
3202,KABUPATEN SUKABUMI,2013,10,187.3,187.3,198.0,30,0,24.4,36.4,4.363870967741936,0.4126895161290323,0.8343664021164021
3202,KABUPATEN SUKABUMI,2013,11,291.40000000000003,291.40000000000003,260.0,25,0,25.7,40.7,3.634333333333333,0.4535430555555556,1.0777054206662904
3202,KABUPATEN SUKABUMI,2013,12,495.6,495.6,454.0,31,1,109.5,31.0,2.879032258064516,0.4759771505376344,0.9099002510474334
3202,KABUPATEN SUKABUMI,2014,1,292.2,292.2,386.0,31,0,42.3,47.2,2.8287096774193548,0.4784086021505376,0.7871264351208467
3202,KABUPATEN SUKABUMI,2014,2,228.3,228.3,274.0,28,0,46.2,43.2,3.3375,0.45498660714285716,0.6574416710790933
3202,KABUPATEN SUKABUMI,2014,3,320.5,320.5,299.0,31,0,27.1,40.0,3.668064516129032,0.4686948924731183,1.0938719755892432
3202,KABUPATEN SUKABUMI,2014,4,308.4,308.4,283.0,30,0,23.5,35.3,3.4739999999999998,0.4715111111111111,1.0499536019536022
3202,KABUPATEN SUKABUMI,2014,5,204.9,204.9,225.0,31,0,18.8,29.9,3.512258064516129,0.47477150537634405,0.8525550435227853
3202,KABUPATEN SUKABUMI,2014,6,139.1,139.1,206.0,30,0,17.1,27.7,3.1026666666666665,0.46403194444444446,0.5442287342287343
3202,KABUPATEN SUKABUMI,2014,7,146.6,146.6,247.0,26,0,30.6,39.2,3.111290322580645,0.4648360215053764,0.4832480076484601
3202,KABUPATEN SUKABUMI,2014,8,92.8,92.8,170.0,26,0,18.3,27.0,3.8525806451612907,0.43673790322580647,0.44158554052784815
3202,KABUPATEN SUKABUMI,2014,9,13.7,13.7,75.0,16,0,3.0,41.4,4.638999999999999,0.31588611111111115,0.17494791666666665
3202,KABUPATEN SUKABUMI,2014,10,158.1,158.1,222.0,28,0,29.3,39.6,4.260645161290323,0.36016397849462367,0.6029666326259372
3202,KABUPATEN SUKABUMI,2014,11,381.6,381.6,353.0,30,0,46.9,38.2,3.565,0.47065833333333335,0.9981406722362604
3202,KABUPATEN SUKABUMI,2014,12,576.9,576.9,473.0,31,1,93.1,43.6,2.759354838709678,0.4761034946236559,1.1921567061754594
3202,KABUPATEN SUKABUMI,2015,1,271.1,271.1,376.0,31,0,21.1,42.1,3.19,0.47367876344086024,0.7677020064835903
3202,KABUPATEN SUKABUMI,2015,2,365.5,365.5,313.0,26,0,49.5,38.5,3.4807142857142854,0.4772321428571429,1.073598691973046
3202,KABUPATEN SUKABUMI,2015,3,340.3,340.3,362.0,31,0,29.2,48.6,3.2119354838709677,0.472866935483871,0.8980272151099641
3202,KABUPATEN SUKABUMI,2015,4,319.1,319.1,320.0,29,0,41.7,48.6,3.173666666666667,0.47775972222222224,0.9632395374840929
3202,KABUPATEN SUKABUMI,2015,5,121.5,121.5,180.0,28,0,25.5,24.8,3.6783870967741934,0.4365927419354839,0.5168185683364254
3202,KABUPATEN SUKABUMI,2015,6,79.2,79.2,106.0,16,0,16.9,31.3,3.6736666666666666,0.36562083333333334,0.6181854256854257
3202,KABUPATEN SUKABUMI,2015,7,31.8,31.8,125.0,22,0,5.5,34.2,3.848064516129032,0.2696989247311828,0.20953266430539158
3202,KABUPATEN SUKABUMI,2015,8,10.2,10.2,45.0,15,0,2.8,36.7,4.383870967741935,0.2638682795698925,0.21658730158730158
3202,KABUPATEN SUKABUMI,2015,9,40.5,40.5,77.0,14,0,14.1,37.8,4.747,0.27618472222222223,0.35565476190476186
3202,KABUPATEN SUKABUMI,2015,10,61.0,61.0,151.0,26,0,9.1,34.6,4.781935483870968,0.3661518817204301,0.34720848595848586
3202,KABUPATEN SUKABUMI,2015,11,428.9,428.9,343.0,30,1,50.7,32.0,3.8106666666666666,0.4436277777777778,1.1520980685980682
3202,KABUPATEN SUKABUMI,2015,12,618.2,618.2,409.0,29,3,97.7,43.2,3.238709677419355,0.4704422043010753,1.3340035891605178
3202,KABUPATEN SUKABUMI,2016,1,344.2,344.2,321.0,31,0,32.0,39.2,3.474516129032258,0.4722258064516129,1.0622748327884153
3202,KABUPATEN SUKABUMI,2016,2,460.6,460.6,420.0,29,0,36.0,40.3,3.0558620689655176,0.4810258620689655,1.1529461343499177
3202,KABUPATEN SUKABUMI,2016,3,384.7,384.7,362.0,30,0,49.0,40.7,3.388387096774194,0.4756290322580645,1.00281270145976
3202,KABUPATEN SUKABUMI,2016,4,325.3,325.3,315.0,30,0,25.5,28.4,3.3583333333333334,0.4746861111111111,1.0237778934028934
3202,KABUPATEN SUKABUMI,2016,5,301.1,301.1,287.0,31,0,25.7,31.3,3.082258064516129,0.47540322580645156,0.9899432851567578
3202,KABUPATEN SUKABUMI,2016,6,139.4,139.4,161.0,25,0,36.8,31.3,3.1493333333333333,0.46169444444444446,0.6916269841269841
3202,KABUPATEN SUKABUMI,2016,7,168.9,168.9,252.0,31,0,21.6,27.4,3.2280645161290322,0.4605188172043011,0.6287391113774315
3202,KABUPATEN SUKABUMI,2016,8,159.4,159.4,226.0,26,0,25.1,29.9,3.7029032258064514,0.43378225806451615,0.5801357512195107
3202,KABUPATEN SUKABUMI,2016,9,379.9,379.9,348.0,30,0,31.9,34.9,3.3603333333333336,0.4728583333333333,1.0469550588300587
3202,KABUPATEN SUKABUMI,2016,10,650.0,650.0,454.0,31,2,76.9,32.8,3.032258064516129,0.471875,1.3517647506127486
3202,KABUPATEN SUKABUMI,2016,11,579.8,579.8,420.0,30,1,62.2,32.4,3.1416666666666666,0.47673472222222224,1.3511666609534256
3202,KABUPATEN SUKABUMI,2016,12,276.5,276.5,407.0,31,0,36.1,50.8,3.051290322580645,0.4784650537634409,0.6652283286029417
3202,KABUPATEN SUKABUMI,2017,1,237.8,237.8,376.0,31,0,49.7,54.7,2.7993548387096774,0.49225672043010754,0.5481959333097853
3202,KABUPATEN SUKABUMI,2017,2,381.4,381.4,397.0,28,1,80.0,58.7,2.646785714285714,0.49890625,0.9246634533059834
3202,KABUPATEN SUKABUMI,2017,3,267.6,267.6,265.0,29,0,35.5,54.0,3.4932258064516133,0.4821787634408602,0.8466385464706698
3202,KABUPATEN SUKABUMI,2017,4,236.70000000000002,236.70000000000002,317.0,30,0,26.1,37.8,3.146,0.49215416666666667,0.7437935759773994
3202,KABUPATEN SUKABUMI,2017,5,189.5,189.5,233.0,30,0,31.0,29.5,3.405483870967742,0.47276209677419356,0.7004939698101462
3202,KABUPATEN SUKABUMI,2017,6,105.5,105.5,201.0,29,0,14.0,36.7,3.1236666666666664,0.4496597222222222,0.5200917186262013
3202,KABUPATEN SUKABUMI,2017,7,67.9,67.9,190.0,29,0,11.8,36.0,3.334516129032258,0.4314543010752688,0.32482758620689656
3202,KABUPATEN SUKABUMI,2017,8,60.2,60.2,171.0,30,0,8.8,44.3,3.75,0.3803064516129032,0.32965638990638985
3202,KABUPATEN SUKABUMI,2017,9,114.5,114.5,203.0,27,0,20.4,44.6,3.8866666666666663,0.3614569444444445,0.4323763703012069
3202,KABUPATEN SUKABUMI,2017,10,289.4,289.4,326.0,31,0,47.3,35.6,3.2574193548387096,0.4885456989247312,0.7651366319023365
3202,KABUPATEN SUKABUMI,2017,11,491.7,491.7,369.0,30,1,64.7,77.0,2.9466666666666668,0.48893333333333333,1.1605336622385856
3202,KABUPATEN SUKABUMI,2017,12,223.9,223.9,335.0,31,0,38.9,56.9,2.8858064516129036,0.4902217741935484,0.5292569960693899
3202,KABUPATEN SUKABUMI,2018,1,470.90000000000003,470.90000000000003,498.0,31,0,36.7,65.2,2.4293548387096773,0.5005430107526883,0.9258502124061896
3202,KABUPATEN SUKABUMI,2018,2,179.1,179.1,274.0,28,0,16.7,46.4,3.0264285714285712,0.49417261904761905,0.6587797012744492
3202,KABUPATEN SUKABUMI,2018,3,264.2,264.2,273.0,31,1,54.7,47.2,3.3774193548387097,0.4874072580645161,0.8366400074203678
3202,KABUPATEN SUKABUMI,2018,4,182.9,182.9,183.0,29,0,30.3,33.1,3.409,0.48362916666666667,0.9058364432502363
3202,KABUPATEN SUKABUMI,2018,5,97.0,97.0,139.0,30,0,21.4,29.2,3.4958064516129035,0.43854569892473116,0.557154761904762
3202,KABUPATEN SUKABUMI,2018,6,105.8,105.8,206.0,29,0,32.5,30.6,3.2896666666666667,0.45100416666666665,0.38657585709309855
3202,KABUPATEN SUKABUMI,2018,7,15.8,15.8,73.0,20,0,2.2,40.3,3.7916129032258064,0.3427540322580645,0.21100992063492066
3202,KABUPATEN SUKABUMI,2018,8,55.300000000000004,55.300000000000004,133.0,20,0,24.1,42.8,4.006451612903226,0.3343024193548387,0.29256547619047624
3202,KABUPATEN SUKABUMI,2018,9,144.5,144.5,187.0,26,0,44.0,41.8,3.989333333333333,0.44243194444444445,0.5541974691974692
3202,KABUPATEN SUKABUMI,2018,10,269.7,269.7,346.0,30,1,61.8,36.7,3.9496774193548387,0.43905913978494626,0.6252440883276796
3202,KABUPATEN SUKABUMI,2018,11,509.8,509.8,397.0,30,1,51.0,37.1,3.1646666666666667,0.49800138888888884,1.2356272662522665
3202,KABUPATEN SUKABUMI,2018,12,436.4,436.4,464.0,31,1,92.7,43.9,3.0222580645161288,0.493864247311828,0.8637236561438362
3202,KABUPATEN SUKABUMI,2019,1,401.9,401.9,419.0,31,0,42.2,54.4,3.0603225806451615,0.49776075268817205,0.9914988029774136
3202,KABUPATEN SUKABUMI,2019,2,378.2,378.2,343.0,28,1,78.2,33.8,3.5975,0.4927633928571429,0.9963679970822829
3202,KABUPATEN SUKABUMI,2019,3,315.0,315.0,357.0,30,0,41.6,40.7,3.146774193548387,0.49390053763440855,0.7891246645654542
3202,KABUPATEN SUKABUMI,2019,4,265.5,265.5,326.0,30,0,34.6,34.2,3.4033333333333338,0.4926625,0.7787977947977948
3202,KABUPATEN SUKABUMI,2019,5,188.79999999999998,188.79999999999998,262.0,29,0,29.1,30.2,3.4754838709677416,0.46931048387096774,0.5910799160075993
3202,KABUPATEN SUKABUMI,2019,6,25.6,25.6,105.0,17,0,6.5,34.6,3.697666666666667,0.3530263888888889,0.21158496732026147
3202,KABUPATEN SUKABUMI,2019,7,38.7,38.7,133.0,25,0,6.7,38.9,3.8403225806451613,0.320880376344086,0.23796984126984125
3202,KABUPATEN SUKABUMI,2019,8,30.2,30.2,108.0,21,0,8.7,45.7,4.281290322580645,0.288633064516129,0.23869047619047615
3202,KABUPATEN SUKABUMI,2019,9,43.7,43.7,116.0,24,0,14.4,41.4,4.733666666666666,0.2940222222222222,0.2659623015873016
3202,KABUPATEN SUKABUMI,2019,10,104.0,104.0,220.0,28,0,14.3,43.6,4.49483870967742,0.3774153225806452,0.4083469066531042
3202,KABUPATEN SUKABUMI,2019,11,162.89999999999998,162.89999999999998,275.0,29,0,37.8,41.8,4.151,0.3822861111111111,0.5389959448935108
3202,KABUPATEN SUKABUMI,2019,12,496.0,496.0,401.0,31,0,41.4,36.0,3.322903225806452,0.49691263440860217,1.2448954724520236
3202,KABUPATEN SUKABUMI,2020,1,613.5,613.5,416.0,31,3,111.7,42.1,3.0725806451612905,0.49470967741935484,1.4147378005939375
3202,KABUPATEN SUKABUMI,2020,2,292.7,292.7,365.0,29,0,31.0,40.7,3.069655172413793,0.49167241379310345,0.7333851684713755
3202,KABUPATEN SUKABUMI,2020,3,465.0,465.0,369.0,30,1,54.8,55.1,3.3087096774193547,0.4927970430107527,1.1198143830999867
3202,KABUPATEN SUKABUMI,2020,4,406.9,406.9,348.0,30,1,53.8,31.7,3.242,0.4930291666666667,1.1635953361510636
3202,KABUPATEN SUKABUMI,2020,5,324.0,324.0,302.0,30,0,36.1,31.0,3.02258064516129,0.488122311827957,1.0121024716024716
3202,KABUPATEN SUKABUMI,2020,6,147.3,147.3,241.0,28,0,19.4,32.0,3.1959999999999997,0.46469027777777777,0.5521486846486846
3202,KABUPATEN SUKABUMI,2020,7,90.9,90.9,191.0,29,0,24.1,36.0,3.450967741935484,0.4462849462365592,0.36442607201227883
3202,KABUPATEN SUKABUMI,2020,8,151.7,151.7,192.0,28,0,24.3,33.5,3.8096774193548386,0.43880913978494623,0.5860055420769706
3202,KABUPATEN SUKABUMI,2020,9,362.8,362.8,315.0,30,2,91.8,41.8,3.9739999999999998,0.4724375,0.8504371230621232
3202,KABUPATEN SUKABUMI,2020,10,596.3,596.3,465.0,31,2,144.8,41.4,3.2070967741935483,0.49519892473118277,1.1748735397590635
3202,KABUPATEN SUKABUMI,2020,11,289.5,289.5,349.0,30,0,38.6,36.4,3.338,0.49261666666666665,0.7456238288808453
3202,KABUPATEN SUKABUMI,2020,12,524.2,524.2,563.0,31,0,47.9,64.1,2.3438709677419354,0.5038897849462365,0.9017256767532278
3202,KABUPATEN SUKABUMI,2021,1,302.40000000000003,302.40000000000003,396.0,29,0,38.1,51.1,2.7109677419354843,0.49193279569892473,0.6819383278992812
3202,KABUPATEN SUKABUMI,2021,2,163.1,163.1,347.0,28,0,20.7,54.7,3.19,0.4903363095238095,0.4313798701298701
3202,KABUPATEN SUKABUMI,2021,3,235.5,235.5,299.0,31,0,36.7,41.4,3.62,0.4670456989247312,0.6359723114751579
3202,KABUPATEN SUKABUMI,2021,4,292.09999999999997,292.09999999999997,296.0,29,1,104.6,57.2,3.5563333333333333,0.47100833333333336,0.7714752821286398
3202,KABUPATEN SUKABUMI,2021,5,234.0,234.0,279.0,31,0,41.8,30.6,3.4377419354838707,0.45431586021505377,0.7150147678065134
3202,KABUPATEN SUKABUMI,2021,6,355.0,355.0,295.0,29,1,59.9,33.8,2.988,0.48845,1.1091796568317864
3202,KABUPATEN SUKABUMI,2021,7,124.8,124.8,162.0,25,0,19.5,36.4,3.61741935483871,0.44021102150537633,0.6051242424242423
3202,KABUPATEN SUKABUMI,2021,8,187.3,187.3,296.0,31,0,32.6,35.3,3.5919354838709676,0.4664932795698925,0.5230788874867821
3202,KABUPATEN SUKABUMI,2021,9,219.5,219.5,282.0,29,0,34.1,38.2,3.658333333333333,0.4721763888888889,0.6912678557075108
3202,KABUPATEN SUKABUMI,2021,10,324.1,324.1,293.0,29,1,64.5,37.4,3.831935483870968,0.47168010752688166,1.0180029489892575
3202,KABUPATEN SUKABUMI,2021,11,608.8,608.8,449.0,30,2,65.1,43.6,2.8526666666666665,0.5001597222222223,1.3105657838893134
3202,KABUPATEN SUKABUMI,2021,12,285.1,285.1,377.0,31,1,63.4,42.5,3.2477419354838712,0.4922217741935484,0.6952279132116592
3202,KABUPATEN SUKABUMI,2022,1,212.4,212.4,282.0,30,0,39.5,41.4,3.5625806451612902,0.47472983870967744,0.6209399207889921
3202,KABUPATEN SUKABUMI,2022,2,286.9,286.9,278.0,28,0,47.7,48.2,3.0817857142857146,0.48194940476190473,0.9361909714351941
3202,KABUPATEN SUKABUMI,2022,3,353.0,353.0,359.0,31,0,33.8,43.2,3.185483870967742,0.4936948924731183,1.0175192586522857
3202,KABUPATEN SUKABUMI,2022,4,346.8,346.8,308.0,30,0,29.7,37.1,3.278,0.4931652777777778,1.1100286287786287
3202,KABUPATEN SUKABUMI,2022,5,141.6,141.6,224.0,31,0,27.0,36.4,3.2874193548387094,0.4649717741935484,0.5701056649443748
3202,KABUPATEN SUKABUMI,2022,6,194.0,194.0,192.0,28,0,26.5,31.0,3.138,0.47915138888888886,0.9502946557410842
3202,KABUPATEN SUKABUMI,2022,7,183.4,183.4,186.0,26,1,62.2,30.2,3.4099999999999997,0.4521532258064516,0.7623840048840049
3202,KABUPATEN SUKABUMI,2022,8,149.4,149.4,229.0,31,0,29.8,35.6,3.7461290322580645,0.43942876344086024,0.5507748792426209
3202,KABUPATEN SUKABUMI,2022,9,244.9,244.9,274.0,29,0,35.7,34.9,3.618333333333333,0.4692972222222222,0.7979174389392443
3202,KABUPATEN SUKABUMI,2022,10,517.2,517.2,379.0,30,2,67.4,37.8,3.1970967741935485,0.49355510752688175,1.2070314862153098
3202,KABUPATEN SUKABUMI,2022,11,419.7,419.7,346.0,30,1,115.5,40.3,3.2853333333333334,0.48383055555555554,0.9797232574070812
3202,KABUPATEN SUKABUMI,2022,12,343.7,343.7,404.0,31,0,35.8,50.0,3.0929032258064515,0.49339516129032257,0.8158211690215085
3202,KABUPATEN SUKABUMI,2023,1,167.1,167.1,374.0,31,0,13.4,47.5,3.1074193548387097,0.47823387096774195,0.45116568490931813
3202,KABUPATEN SUKABUMI,2023,2,279.4,279.4,373.0,28,0,36.3,49.3,2.634642857142857,0.491625,0.6332871929556255
3202,KABUPATEN SUKABUMI,2023,3,303.9,303.9,336.0,31,0,46.0,47.2,3.535806451612903,0.48945833333333333,0.797183197626746
3202,KABUPATEN SUKABUMI,2023,4,223.3,223.3,234.0,27,0,37.9,37.4,3.603666666666667,0.45971805555555556,0.9238191438191438
3202,KABUPATEN SUKABUMI,2023,5,200.6,200.6,218.0,26,1,50.0,31.7,3.6564516129032256,0.4542217741935484,0.6237329448700686
3202,KABUPATEN SUKABUMI,2023,6,83.6,83.6,213.0,28,0,12.9,33.1,3.4306666666666668,0.4175875,0.35901160843125124
3202,KABUPATEN SUKABUMI,2023,7,90.5,90.5,194.0,28,0,25.6,31.7,3.4996774193548386,0.40251075268817205,0.39714947854985455
3202,KABUPATEN SUKABUMI,2023,8,29.0,29.0,111.0,22,0,3.5,38.9,4.124193548387097,0.32811290322580644,0.23263921684376232
3202,KABUPATEN SUKABUMI,2023,9,48.9,48.9,133.0,21,0,14.1,40.0,4.58,0.3314597222222222,0.28100048100048103
3202,KABUPATEN SUKABUMI,2023,10,122.8,122.8,199.0,29,0,16.5,38.2,4.645483870967742,0.3747083333333333,0.570195216660734
3202,KABUPATEN SUKABUMI,2023,11,380.9,380.9,360.0,30,1,62.1,31.7,3.751333333333333,0.4747027777777778,0.9903728806596455
3202,KABUPATEN SUKABUMI,2023,12,221.9,221.9,253.0,24,0,31.7,33.8,3.9735483870967743,0.44049731182795704,0.7547278762903763
3202,KABUPATEN SUKABUMI,2024,1,369.4,369.4,425.0,31,1,74.7,44.6,3.329354838709677,0.4909784946236559,0.8395930789751324
3202,KABUPATEN SUKABUMI,2024,2,315.7,315.7,304.0,29,0,26.1,37.4,3.49448275862069,0.49245545977011496,0.9656813428289088
3202,KABUPATEN SUKABUMI,2024,3,332.6,332.6,399.0,29,0,31.4,47.9,3.3251612903225807,0.4944637096774193,0.9015848954936976
3202,KABUPATEN SUKABUMI,2024,4,308.9,308.9,301.0,30,0,26.2,31.0,3.4493333333333336,0.48813055555555557,1.0179668942168942
3202,KABUPATEN SUKABUMI,2024,5,254.1,254.1,222.0,30,1,78.6,29.9,3.5390322580645166,0.4620698924731183,0.7712775114748801
3202,KABUPATEN SUKABUMI,2024,6,169.6,169.6,217.0,30,0,25.3,29.2,3.455,0.4656625,0.6334314019314019
3202,KABUPATEN SUKABUMI,2024,7,137.1,137.1,159.0,22,0,39.7,31.7,3.6212903225806454,0.4166545698924731,0.654035320739866
3202,KABUPATEN SUKABUMI,2024,8,48.5,48.5,171.0,30,0,6.4,38.2,3.9793548387096775,0.37806048387096775,0.22977859177859167
3202,KABUPATEN SUKABUMI,2024,9,203.6,203.6,180.0,23,0,41.7,38.2,4.291666666666667,0.39633749999999995,0.8538217941478811
3202,KABUPATEN SUKABUMI,2024,10,119.3,119.3,170.0,27,0,27.3,36.7,4.512903225806451,0.4,0.5293414301747636
3202,KABUPATEN SUKABUMI,2024,11,606.1,606.1,341.0,30,2,57.4,41.8,3.415,0.4846597222222222,1.7224027075865311
3202,KABUPATEN SUKABUMI,2024,12,437.9,437.9,480.0,31,0,45.2,48.2,2.8087096774193547,0.4726182795698925,0.8442089247930407
3202,KABUPATEN SUKABUMI,2025,1,282.3,282.3,363.0,30,0,30.3,52.6,3.3848387096774193,0.46963575268817204,0.6897936858892739
3202,KABUPATEN SUKABUMI,2025,2,235.29999999999998,235.29999999999998,264.0,27,0,28.9,60.5,3.7639285714285715,0.4267827380952381,0.7897877739544406
3202,KABUPATEN SUKABUMI,2025,3,305.5,305.5,306.0,30,0,42.4,45.0,3.546774193548387,0.4619180107526882,0.9551892069918387
3202,KABUPATEN SUKABUMI,2025,4,249.3,249.3,281.0,30,0,34.7,37.4,3.4113333333333333,0.45815416666666664,0.6946209200156568
3202,KABUPATEN SUKABUMI,2025,5,337.6,337.6,284.0,29,1,52.7,37.1,3.1596774193548387,0.4503024193548387,0.9358377675163998
3202,KABUPATEN SUKABUMI,2025,6,199.4,199.4,195.0,28,0,44.9,38.9,3.222,0.42567222222222223,0.721517148526077
3202,KABUPATEN SUKABUMI,2025,7,173.0,173.0,214.0,25,0,32.5,36.7,3.4690322580645163,0.40910887096774196,0.7979733247145013
3202,KABUPATEN SUKABUMI,2025,8,303.4,303.4,310.0,31,0,33.1,39.6,3.560967741935484,0.4612567204301075,0.897578638113443
3202,KABUPATEN SUKABUMI,2025,9,292.3,292.3,242.0,30,0,39.2,43.2,3.893666666666667,0.4678638888888889,1.0667539682539684
3202,KABUPATEN SUKABUMI,2025,10,254.3,254.3,318.0,31,0,35.0,36.7,3.8451612903225807,0.46656854838709677,0.7723691004336167
3202,KABUPATEN SUKABUMI,2025,11,404.0,404.0,387.0,30,1,51.9,42.8,3.2723333333333335,0.46781527777777776,0.9127126700736038
3202,KABUPATEN SUKABUMI,2025,12,327.9,327.9,418.0,31,0,31.4,45.4,3.322258064516129,0.47238037634408603,0.7428514275158962
3203,KABUPATEN CIANJUR,2012,1,317.5,317.5,414.0,31,0,41.3,58.7,2.811935483870968,0.4113346774193548,0.773046941074505
3203,KABUPATEN CIANJUR,2012,2,322.09999999999997,322.09999999999997,338.0,29,0,34.3,33.8,3.4282758620689657,0.41133764367816095,0.918248312989692
3203,KABUPATEN CIANJUR,2012,3,174.7,174.7,237.0,31,0,17.8,58.0,3.3809677419354838,0.39346236559139786,0.8176836559497851
3203,KABUPATEN CIANJUR,2012,4,321.5,321.5,301.0,28,0,46.4,38.5,3.333666666666667,0.4048875,1.0348451777963057
3203,KABUPATEN CIANJUR,2012,5,117.5,117.5,167.0,26,0,16.9,29.9,3.5380645161290323,0.3797002688172043,0.5876015651015651
3203,KABUPATEN CIANJUR,2012,6,51.4,51.4,109.0,18,0,9.9,28.4,3.4309999999999996,0.3137777777777778,0.38936041703585567
3203,KABUPATEN CIANJUR,2012,7,18.0,18.0,52.0,12,0,5.3,32.4,3.9538709677419357,0.1838763440860215,0.2732407407407408
3203,KABUPATEN CIANJUR,2012,8,12.8,12.8,30.0,6,0,7.9,35.3,4.613225806451613,0.15071639784946236,0.37175925925925934
3203,KABUPATEN CIANJUR,2012,9,23.3,23.3,53.0,14,0,10.0,31.0,4.6,0.1844708333333333,0.37999999999999995
3203,KABUPATEN CIANJUR,2012,10,197.6,197.6,202.0,28,0,22.8,32.0,4.191612903225806,0.32538575268817205,0.7983371985157699
3203,KABUPATEN CIANJUR,2012,11,404.6,404.6,350.0,30,1,51.1,29.5,3.351,0.4120611111111111,1.1450706624530156
3203,KABUPATEN CIANJUR,2012,12,365.6,365.6,373.0,31,0,26.6,31.7,3.0596774193548386,0.41284005376344085,0.9878338865435643
3203,KABUPATEN CIANJUR,2013,1,319.4,319.4,437.0,31,0,25.2,51.5,2.645483870967742,0.4145282258064516,0.7283242869410472
3203,KABUPATEN CIANJUR,2013,2,271.8,271.8,309.0,28,0,27.6,52.6,3.215357142857143,0.4068110119047619,0.8165106057245033
3203,KABUPATEN CIANJUR,2013,3,252.5,252.5,274.0,31,0,19.0,39.6,3.643870967741935,0.40215725806451613,0.9951427336104754
3203,KABUPATEN CIANJUR,2013,4,596.0,596.0,364.0,30,2,194.7,31.3,3.045666666666667,0.40929722222222226,1.2441023226585213
3203,KABUPATEN CIANJUR,2013,5,190.3,190.3,273.0,30,0,19.4,35.6,3.0996774193548386,0.3916975806451613,0.6899598087098087
3203,KABUPATEN CIANJUR,2013,6,155.3,155.3,227.0,28,0,24.7,34.9,2.915,0.38132638888888887,0.6430255417097521
3203,KABUPATEN CIANJUR,2013,7,242.5,242.5,275.0,30,0,30.6,37.1,2.8787096774193546,0.39741532258064516,0.6881814180893464
3203,KABUPATEN CIANJUR,2013,8,59.6,59.6,118.0,16,0,11.0,31.7,4.013225806451612,0.30976209677419353,0.4720709325396825
3203,KABUPATEN CIANJUR,2013,9,61.8,61.8,136.0,20,0,11.9,31.0,4.360333333333333,0.2559013888888889,0.37496728271728264
3203,KABUPATEN CIANJUR,2013,10,121.19999999999999,121.19999999999999,130.0,24,0,20.2,42.5,4.391935483870968,0.26888709677419353,0.8044850288600287
3203,KABUPATEN CIANJUR,2013,11,227.2,227.2,250.0,25,0,30.2,34.9,3.658,0.37827916666666667,0.8936706896967769
3203,KABUPATEN CIANJUR,2013,12,415.1,415.1,429.0,30,1,103.0,31.0,2.908709677419355,0.4046411290322581,0.8543226449003303
3203,KABUPATEN CIANJUR,2014,1,283.0,283.0,394.0,31,0,32.0,43.2,2.701935483870968,0.40889784946236557,0.7655913330420818
3203,KABUPATEN CIANJUR,2014,2,226.2,226.2,323.0,27,0,31.6,38.9,3.044642857142857,0.3956547619047619,0.6270403002347449
3203,KABUPATEN CIANJUR,2014,3,324.4,324.4,320.0,31,0,20.4,33.8,3.4574193548387098,0.40981451612903225,1.0445450991134104
3203,KABUPATEN CIANJUR,2014,4,261.9,261.9,251.0,30,0,26.1,32.8,3.487,0.4045277777777778,1.0422757335257333
3203,KABUPATEN CIANJUR,2014,5,147.8,147.8,185.0,30,0,15.3,31.3,3.48,0.38944220430107523,0.8403374033374035
3203,KABUPATEN CIANJUR,2014,6,100.4,100.4,189.0,27,0,11.0,27.4,3.152,0.3687486111111111,0.47418116862561305
3203,KABUPATEN CIANJUR,2014,7,147.4,147.4,231.0,29,0,29.1,35.6,3.18,0.37541801075268816,0.4339149204412897
3203,KABUPATEN CIANJUR,2014,8,50.6,50.6,96.0,21,0,19.0,29.2,3.947741935483871,0.30870833333333336,0.36904195011337865
3203,KABUPATEN CIANJUR,2014,9,8.8,8.8,41.0,10,0,3.6,40.0,4.873,0.18565277777777778,0.18083333333333335
3203,KABUPATEN CIANJUR,2014,10,61.9,61.9,104.0,20,0,27.9,42.5,4.639032258064516,0.1830456989247312,0.3721814574314574
3203,KABUPATEN CIANJUR,2014,11,335.5,335.5,269.0,27,1,68.2,37.1,3.727333333333333,0.3781805555555556,1.0617058969836746
3203,KABUPATEN CIANJUR,2014,12,471.8,471.8,408.0,31,1,111.9,40.0,2.8409677419354837,0.41333467741935487,1.1404343667577221
3203,KABUPATEN CIANJUR,2015,1,237.3,237.3,326.0,29,0,19.8,42.5,3.1816129032258065,0.4045524193548387,0.7984617921578795
3203,KABUPATEN CIANJUR,2015,2,334.0,334.0,315.0,27,0,37.3,32.8,3.2492857142857146,0.4028303571428572,0.9512731853375128
3203,KABUPATEN CIANJUR,2015,3,303.1,303.1,351.0,31,0,25.5,46.4,3.1470967741935483,0.411125,0.831314805501987
3203,KABUPATEN CIANJUR,2015,4,263.3,263.3,304.0,30,0,26.6,49.0,3.143,0.4086138888888889,0.8541913859560918
3203,KABUPATEN CIANJUR,2015,5,102.5,102.5,123.0,22,0,23.8,30.6,3.7241935483870967,0.3454986559139785,0.6018732782369146
