kode_kemendagri,nama_clean,nama_singkat,tipe,lat,lon,bps_kode,tahun,jumlah_banjir,total_hujan_tahunan_mm,rain_sum_mm,precipitation_hours_total,rainy_days,total_hari_hujan_ekstrem,max_hujan_harian_mm,wind_gusts_10m_max_kmh,et0_fao_evapotranspiration_mm_avg,avg_kelembaban_tanah,rain_intensity_mm_per_hour_avg,jumlah_kejadian_bnpb,korban_meninggal,korban_hilang,korban_luka,pengungsi,rusak_berat,rusak_sedang,rusak_ringan,Rumah Terendam,Satuan Pendidikan Rusak,Rumah Ibadat Rusak,Fasilitas Pelayanan Kesehatan Rusak,Kantor Rusak,Jembatan Rusak,satuan,jumlah_sampah_ton_per_hari,is_sampah_missing,rasio_banjir_per_hujan,kategori_hujan,rank_banjir_di_wilayah,total_terdampak
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2018,2.0,1147.0,1147.0,1803.0,228.0,2.0,78.8,68.0,4.676836789554532,0.2285828482356204,0.4555232147574684,2.0,0.0,0.0,0.0,3985.0,0.0,0.0,30.0,1532.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,415.02,False,0.0017436791630340018,Rendah (<1500mm),7.0,3985.0
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2019,2.0,1192.9,1192.9,1916.0,215.0,0.0,42.3,57.2,4.855755120327701,0.1919120293032087,0.4003329704245725,1.0,0.0,0.0,0.0,25833.0,0.0,0.0,0.0,8271.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,728.31,False,0.0016765864699471874,Rendah (<1500mm),7.0,25833.0
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2020,5.0,1921.1,1921.1,2834.0,289.0,2.0,77.6,69.8,4.346211994809047,0.2466841384975075,0.5067947166713297,4.0,0.0,0.0,0.0,42897.0,4.0,3.0,58.0,15333.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,732.24,False,0.002602675550465879,Sedang (1500-2500mm),4.0,42897.0
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2021,10.0,1960.3,1960.3,2816.0,301.0,2.0,75.5,58.0,4.214583973374296,0.2565773300157877,0.5257460576658103,12.0,2.0,0.0,0.0,242571.0,15.0,2.0,0.0,61734.0,4.0,0.0,0.0,0.0,0.0,TON PER HARI,545.5,False,0.0051012600112227725,Sedang (1500-2500mm),1.0,242573.0
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2022,1.0,1708.8,1708.8,2400.0,310.0,0.0,44.9,61.9,4.26471780593958,0.2535131531084656,0.6152920190774271,,,,,,,,,,,,,,,TON PER HARI,666.99,False,0.0005852059925093633,Sedang (1500-2500mm),8.0,0.0
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2023,2.0,1007.0,1007.0,1720.0,239.0,0.0,29.0,56.9,4.918218061955965,0.2069212341589862,0.4449376960090025,2.0,0.0,0.0,0.0,4380.0,0.0,0.0,0.0,876.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,142.0,False,0.0019860973187686196,Rendah (<1500mm),7.0,4380.0
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2024,7.0,1948.1,1948.1,2199.0,264.0,0.0,39.2,56.5,4.702602768508219,0.2560544298191406,0.6964667034808083,5.0,0.0,0.0,0.0,30808.0,0.0,3.0,2.0,6493.0,0.0,0.0,0.0,0.0,0.0,,,True,0.003593244699964068,Sedang (1500-2500mm),3.0,30808.0
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2025,9.0,2523.0,2523.0,2585.0,315.0,2.0,69.8,61.9,4.300100806451613,0.262535993770268,0.8038417216509992,7.0,0.0,0.0,1.0,12888.0,0.0,3.0,3.0,2940.0,0.0,0.0,0.0,0.0,0.0,,,True,0.0035671819262782403,Tinggi (2500-4000mm),2.0,12889.0
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2026,,,,,,,,,,,,5.0,0.0,0.0,0.0,5121.0,0.0,0.0,0.0,1338.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,5121.0
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2008,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,0.0
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2009,,,,,,,,,,,,3.0,0.0,0.0,0.0,19571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,19571.0
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2010,,,,,,,,,,,,5.0,0.0,0.0,52.0,0.0,18.0,0.0,0.0,3405.0,0.0,2.0,0.0,0.0,0.0,,,True,,,,52.0
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2011,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,1525.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,0.0
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2012,4.0,2240.9,2240.9,2436.0,264.0,1.0,52.6,67.0,4.037842602892103,0.3655969528900424,0.6913798902857424,3.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,,,True,0.0017849970993797134,Sedang (1500-2500mm),7.0,0.0
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2013,39.0,2660.5,2660.5,3006.0,310.0,1.0,75.6,59.0,3.756146377368152,0.4024048072409967,0.7637353369954155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,0.014658898703251268,Tinggi (2500-4000mm),1.0,0.0
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2014,1.0,2397.7,2397.7,2666.0,305.0,0.0,43.7,54.0,3.982799283154122,0.3867981940177504,0.7163818007771829,2.0,0.0,0.0,0.0,195189.0,254.0,0.0,0.0,34738.0,0.0,0.0,0.0,0.0,0.0,,,True,0.0004170663552571214,Sedang (1500-2500mm),9.0,195189.0
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2015,0.0,1975.4,1975.4,2249.0,246.0,0.0,42.3,53.6,4.292604902713774,0.347923958600017,0.6245419109208309,,,,,,,,,,,,,,,TON PER HARI,248500.24,False,0.0,Sedang (1500-2500mm),10.0,0.0
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2016,1.0,3478.9,3478.9,3439.0,351.0,4.0,103.8,50.8,3.5497026634532194,0.433665176070119,0.8918115660705191,1.0,5.0,1.0,8.0,388.0,6.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,250936.52,False,0.0002874471815803846,Tinggi (2500-4000mm),9.0,402.0
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2017,6.0,1699.9,1699.9,1955.0,301.0,1.0,50.6,68.0,3.921541090629801,0.4079995749061273,0.7600705297333835,,,,,,,,,,,,,,,TON PER HARI,253445.89,False,0.0035296193893758453,Sedang (1500-2500mm),6.0,0.0
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2018,2.0,1736.7,1736.7,1892.0,264.0,2.0,94.8,65.9,4.2493291090629794,0.3880368196897935,0.6435793706155303,2.0,0.0,0.0,0.0,1400.0,1.0,0.0,0.0,1611.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,257.03,False,0.001151609374100305,Sedang (1500-2500mm),8.0,1400.0
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2019,2.0,2319.0,2319.0,2230.0,250.0,5.0,130.9,64.1,4.472604006656426,0.3629066430918246,0.6932053654762668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,739.09,False,0.0008624407072013799,Sedang (1500-2500mm),8.0,0.0
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2020,7.0,2794.1,2794.1,3048.0,317.0,6.0,96.1,67.3,3.894694413545915,0.4064327851419272,0.7057179389787408,3.0,0.0,0.0,0.0,9798.0,0.0,0.0,0.0,17001.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,746.96,False,0.002505278980709352,Tinggi (2500-4000mm),5.0,9798.0
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2021,16.0,2913.9,2913.9,3113.0,329.0,4.0,64.9,55.1,3.7464859190988222,0.4203134267259771,0.8010132520995764,11.0,4.0,0.0,1.0,103447.0,0.0,0.0,0.0,40916.0,18.0,16.0,0.0,1.0,0.0,TON PER HARI,535.5,False,0.005490922818216136,Tinggi (2500-4000mm),2.0,103452.0
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2022,7.0,2635.7,2635.7,2481.0,331.0,0.0,32.7,59.4,3.7637768177163338,0.4413320225827786,1.010005111096147,1.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,510.0,False,0.0026558409530674965,Tinggi (2500-4000mm),5.0,290.0
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2023,4.0,1693.5,1693.5,1909.0,276.0,0.0,26.5,56.2,4.401719022017409,0.3858288938492063,0.6845158424565322,3.0,2.0,0.0,0.0,29192.0,0.0,0.0,0.0,12132.0,8.0,9.0,0.0,0.0,0.0,TON PER HARI,2.6,False,0.0023619722468261,Sedang (1500-2500mm),7.0,29194.0
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2024,10.0,2327.9,2327.9,2148.0,286.0,0.0,41.1,54.7,4.250812136942281,0.3956126183156181,0.8872102737785252,6.0,0.0,0.0,0.0,9185.0,0.0,0.0,0.0,3039.0,0.0,0.0,0.0,0.0,0.0,,,True,0.004295717169981528,Sedang (1500-2500mm),4.0,9185.0
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2025,14.0,2550.5,2550.5,2472.0,319.0,0.0,37.7,57.2,3.978129096262161,0.392519703927718,0.9183729256153738,10.0,0.0,0.0,0.0,13601.0,6.0,24.0,34.0,3756.0,0.0,0.0,0.0,0.0,0.0,,,True,0.005489119780435208,Tinggi (2500-4000mm),3.0,13601.0
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2026,,,,,,,,,,,,3.0,1.0,0.0,0.0,37846.0,0.0,0.0,1.0,2693.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,37847.0
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2009,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,0.0
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2010,,,,,,,,,,,,6.0,0.0,0.0,10.0,3908.0,0.0,0.0,365.0,731.0,2.0,8.0,0.0,0.0,0.0,,,True,,,,3918.0
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2012,0.0,1970.0,1970.0,2379.0,273.0,1.0,59.5,61.6,3.940974972191324,0.4139495844147818,0.6321475861155625,,,,,,,,,,,,,,,,,True,0.0,Sedang (1500-2500mm),5.0,0.0
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2013,2.0,2455.2,2455.2,2904.0,315.0,2.0,128.1,54.7,3.674573732718894,0.4505222091547192,0.7183136985518573,,,,,,,,,,,,,,,,,True,0.0008145975887911373,Sedang (1500-2500mm),4.0,0.0
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2014,0.0,2204.2,2204.2,2642.0,309.0,2.0,68.9,49.3,3.859945276497696,0.4354357500213346,0.6701136212706689,,,,,,,,,,,,,,,,,True,0.0,Sedang (1500-2500mm),5.0,0.0
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2015,0.0,1728.6,1728.6,2219.0,250.0,0.0,38.7,49.0,4.18360701484895,0.3955135013974227,0.5621287237715625,,,,,,,,,,,,,,,TON PER HARI,148302.83,False,0.0,Sedang (1500-2500mm),5.0,0.0
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2016,0.0,2978.8,2978.8,3341.0,353.0,3.0,63.2,48.2,3.503216814979607,0.4707555925050468,0.7792863395041804,,,,,,,,,,,,,,,TON PER HARI,149847.65,False,0.0,Tinggi (2500-4000mm),5.0,0.0
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2017,0.0,2194.6,2194.6,2288.0,312.0,2.0,67.6,61.6,3.804561699948797,0.4123664047832394,0.7817990208568443,,,,,,,,,,,,,,,TON PER HARI,151346.13,False,0.0,Sedang (1500-2500mm),5.0,0.0
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2018,0.0,1897.0,1897.0,2179.0,278.0,3.0,72.6,59.4,4.069679851510497,0.3871842168565455,0.6914564711876028,,,,,,,,,,,,,,,TON PER HARI,157.21,False,0.0,Sedang (1500-2500mm),5.0,0.0
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2019,0.0,2277.5,2277.5,2418.0,265.0,5.0,56.9,64.1,4.304573412698413,0.3711583581349206,0.6811546917238595,,,,,,,,,,,,,,,TON PER HARI,280.64,False,0.0,Sedang (1500-2500mm),5.0,0.0
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2020,5.0,2998.1,2998.1,3329.0,327.0,2.0,87.2,54.4,3.716538375973304,0.4138311239597494,0.7327401244514636,3.0,0.0,0.0,0.0,231.0,0.0,0.0,3.0,123.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,283.43,False,0.0016677228911644042,Tinggi (2500-4000mm),1.0,231.0
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2021,3.0,3025.8,3025.8,3233.0,334.0,2.0,77.6,46.8,3.592539426523297,0.4344668770801331,0.7873089638561196,3.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,150.0,0.0,1.0,0.0,0.0,0.0,TON PER HARI,170.16,False,0.0009914733293674399,Tinggi (2500-4000mm),3.0,300.0
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2022,4.0,2736.1,2736.1,2686.0,339.0,0.0,44.3,47.2,3.701858294930876,0.4370178043394777,0.961540004526623,3.0,0.0,0.0,0.0,414.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,163.79,False,0.0014619348708015058,Tinggi (2500-4000mm),2.0,414.0
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2023,3.0,2025.0,2025.0,2150.0,291.0,0.0,42.6,55.8,4.295432859703021,0.3783397321428571,0.727275092751236,,,,,,,,,,,,,,,TON PER HARI,10.94,False,0.0014814814814814814,Sedang (1500-2500mm),3.0,0.0
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2024,3.0,2431.0,2431.0,2368.0,297.0,0.0,38.8,51.8,4.124797954517365,0.4038503774770321,0.8293240453672567,1.0,0.0,0.0,0.0,810.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,,,True,0.0012340600575894694,Sedang (1500-2500mm),3.0,810.0
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2025,4.0,2787.3,2787.3,2646.0,327.0,0.0,43.7,49.3,3.88095788530466,0.4074415394585253,0.9071074084136452,2.0,0.0,0.0,0.0,1842.0,0.0,1.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,,,True,0.001435080543895526,Tinggi (2500-4000mm),2.0,1842.0
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2008,,,,,,,,,,,,2.0,0.0,0.0,9445.0,8758.0,0.0,0.0,0.0,7886.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,18203.0
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2009,,,,,,,,,,,,3.0,4.0,0.0,2.0,198370.0,121.0,0.0,17.0,32734.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,198376.0
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2010,,,,,,,,,,,,12.0,2.0,0.0,24558.0,203419.0,6.0,0.0,0.0,66530.0,28.0,0.0,0.0,0.0,0.0,,,True,,,,227979.0
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2011,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,0.0
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2012,0.0,2096.6,2096.6,2632.0,291.0,0.0,40.7,61.2,4.167728525522185,0.3265493024657026,0.6282395818332509,,,,,,,,,,,,,,,,,True,0.0,Sedang (1500-2500mm),12.0,0.0
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2013,71.0,2780.8,2780.8,3290.0,329.0,1.0,63.2,56.9,3.8978492063492074,0.3707144745263697,0.7108234037112987,2.0,0.0,0.0,0.0,1086.0,0.0,0.0,0.0,1741.0,0.0,0.0,0.0,0.0,0.0,,,True,0.02553222094361335,Tinggi (2500-4000mm),1.0,1086.0
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2014,1.0,2559.9,2559.9,3151.0,314.0,0.0,47.8,46.8,4.073429083461342,0.3520588029633897,0.6505344288437872,8.0,0.0,0.0,0.0,233034.0,1.0,0.0,0.0,22692.0,0.0,0.0,0.0,0.0,0.0,,,True,0.00039064025938513223,Tinggi (2500-4000mm),11.0,233034.0
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2015,0.0,1968.3,1968.3,2469.0,266.0,1.0,52.4,54.4,4.394931195596518,0.2978422464371053,0.5594229625572079,,,,,,,,,,,,,,,TON PER HARI,461023.63,False,0.0,Sedang (1500-2500mm),12.0,0.0
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2016,13.0,3301.7,3301.7,3797.0,351.0,2.0,79.5,50.8,3.7283036089482144,0.4011604260649693,0.7993222134708424,9.0,0.0,0.0,0.0,105831.0,4.0,0.0,10.0,18805.0,2.0,11.0,0.0,0.0,0.0,TON PER HARI,465372.91,False,0.0039373655995396314,Tinggi (2500-4000mm),7.0,105831.0
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2017,7.0,2428.9,2428.9,2436.0,321.0,3.0,107.0,60.8,3.8717581925243216,0.331957798365762,0.8359470940835289,4.0,0.0,0.0,0.0,2653.0,0.0,0.0,0.0,736.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,470026.64,False,0.0028819630285314337,Sedang (1500-2500mm),9.0,2653.0
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2018,1.0,1822.6,1822.6,2239.0,287.0,1.0,64.0,63.0,4.1703833205325145,0.2905716280508619,0.5881485291937035,3.0,0.0,0.0,0.0,10475.0,0.0,0.0,0.0,3023.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,480.17,False,0.000548666739822232,Sedang (1500-2500mm),11.0,10475.0
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2019,6.0,1936.5,1936.5,2492.0,270.0,0.0,41.8,64.4,4.358179339477727,0.2676096451506229,0.5366609998867266,3.0,0.0,0.0,0.0,931.0,0.0,0.0,0.0,248.0,2.0,3.0,0.0,0.0,0.0,TON PER HARI,682.11,False,0.003098373353989156,Sedang (1500-2500mm),10.0,931.0
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2020,8.0,2830.8,2830.8,3346.0,335.0,5.0,81.2,63.0,3.830372883450748,0.31159008067091,0.6747915364554894,8.0,0.0,0.0,0.0,176060.0,83.0,53.0,45.0,33098.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,677.34,False,0.0028260562385191462,Tinggi (2500-4000mm),8.0,176060.0
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2021,15.0,2729.4,2729.4,3384.0,343.0,2.0,124.7,48.2,3.737002176139273,0.3191041266641065,0.6581407179957246,20.0,1.0,0.0,0.0,139541.0,83.0,66.0,73.0,45405.0,15.0,42.0,0.0,0.0,0.0,TON PER HARI,449.2,False,0.005495713343591998,Tinggi (2500-4000mm),6.0,139542.0
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2022,17.0,2672.4,2672.4,2732.0,350.0,0.0,42.6,56.9,3.83923835125448,0.3416739572665984,0.9294765658670356,15.0,0.0,0.0,0.0,22299.0,0.0,0.0,0.0,7556.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,349.15,False,0.006361323155216285,Tinggi (2500-4000mm),4.0,22299.0
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2023,16.0,2140.6,2140.6,2214.0,301.0,0.0,35.3,57.6,4.409652009728623,0.2821679214136371,0.7611426148418697,11.0,0.0,0.0,0.0,241784.0,7.0,8.0,46.0,56787.0,33.0,62.0,0.0,0.0,0.0,TON PER HARI,362.12,False,0.007474539848640568,Sedang (1500-2500mm),5.0,241784.0
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2024,26.0,2477.7,2477.7,2493.0,309.0,0.0,35.6,54.0,4.260752502780868,0.29568951638652,0.8210149931989447,19.0,0.0,0.0,0.0,38387.0,14.0,12.0,112.0,12765.0,0.0,0.0,0.0,0.0,0.0,,,True,0.010493602938208824,Sedang (1500-2500mm),3.0,38387.0
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2025,44.0,2673.1,2673.1,2757.0,339.0,0.0,39.0,60.1,3.9718740399385566,0.2767441198903396,0.8330729170715122,21.0,0.0,0.0,0.0,74337.0,5.0,7.0,440.0,19363.0,0.0,0.0,0.0,0.0,3.0,,,True,0.01646028955145711,Tinggi (2500-4000mm),2.0,74337.0
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2026,,,,,,,,,,,,5.0,0.0,0.0,0.0,44475.0,0.0,0.0,0.0,8349.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,44475.0
3216,KABUPATEN BEKASI,BEKASI,KAB,-6.2416,107.1456,3216,2008,,,,,,,,,,,,1.5,0.0,0.0,0.0,172335.0,45.0,0.0,17.0,12235.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,172335.0
3216,KABUPATEN BEKASI,BEKASI,KAB,-6.2416,107.1456,3216,2009,,,,,,,,,,,,4.0,0.0,0.0,0.0,9175.0,0.0,0.0,0.0,1743.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,9175.0
3216,KABUPATEN BEKASI,BEKASI,KAB,-6.2416,107.1456,3216,2010,,,,,,,,,,,,6.0,0.0,0.0,0.0,51290.0,718.0,0.0,868.0,12231.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,51290.0
3216,KABUPATEN BEKASI,BEKASI,KAB,-6.2416,107.1456,3216,2011,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,200.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,0.0
3216,KABUPATEN BEKASI,BEKASI,KAB,-6.2416,107.1456,3216,2012,0.0,2096.6,2096.6,2632.0,291.0,0.0,40.7,61.2,4.119905265109381,0.3264404357465084,0.6282395818332509,,,,,,,,,,,,,,,,,True,0.0,Sedang (1500-2500mm),11.0,0.0
3216,KABUPATEN BEKASI,BEKASI,KAB,-6.2416,107.1456,3216,2013,34.0,2780.8,2780.8,3290.0,329.0,1.0,63.2,56.9,3.866401113671275,0.3714976403823178,0.7108234037112987,4.0,2.0,0.0,0.0,700.0,0.0,0.0,0.0,6315.0,0.0,0.0,0.0,0.0,0.0,,,True,0.012226697353279631,Tinggi (2500-4000mm),1.0,702.0
3216,KABUPATEN BEKASI,BEKASI,KAB,-6.2416,107.1456,3216,2014,3.0,2559.9,2559.9,3151.0,314.0,0.0,47.8,46.8,4.031022785458269,0.3502928614097969,0.6505344288437872,1.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,,,True,0.0011719207781553966,Tinggi (2500-4000mm),10.0,700.0
3216,KABUPATEN BEKASI,BEKASI,KAB,-6.2416,107.1456,3216,2015,3.0,1968.3,1968.3,2469.0,266.0,1.0,52.4,54.4,4.3217955069124425,0.2940022449436764,0.5594229625572079,1.0,0.0,0.0,0.0,5213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,565157.03,False,0.0015241579027587258,Sedang (1500-2500mm),10.0,5213.0
3216,KABUPATEN BEKASI,BEKASI,KAB,-6.2416,107.1456,3216,2016,12.0,3301.7,3301.7,3797.0,351.0,2.0,79.5,50.8,3.709616981831665,0.3998655122203683,0.7993222134708424,1.0,0.0,0.0,0.0,12267.0,0.0,0.0,0.0,730.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,571300.04,False,0.0036344913226519673,Tinggi (2500-4000mm),4.0,12267.0
3216,KABUPATEN BEKASI,BEKASI,KAB,-6.2416,107.1456,3216,2017,7.0,2513.2,2513.2,2551.0,321.0,2.0,112.2,64.4,3.824750064004096,0.3450453783708824,0.8058458197387829,1.0,2.0,0.0,5.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,577013.04,False,0.002785293649530479,Tinggi (2500-4000mm),8.0,2907.0
3216,KABUPATEN BEKASI,BEKASI,KAB,-6.2416,107.1456,3216,2018,5.0,1858.0,1858.0,2356.0,292.0,0.0,37.8,60.5,4.089685163850486,0.3011645894670592,0.5949482621202713,6.0,0.0,0.0,0.0,20765.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,744.97,False,0.002691065662002153,Sedang (1500-2500mm),9.0,20765.0
3216,KABUPATEN BEKASI,BEKASI,KAB,-6.2416,107.1456,3216,2019,7.0,1998.3,1998.3,2609.0,273.0,1.0,64.1,67.0,4.2918313492063485,0.2770111999167947,0.5269303869286138,8.0,0.0,0.0,0.0,7515.0,0.0,0.0,0.0,978.0,1.0,0.0,0.0,0.0,0.0,TON PER HARI,1222.48,False,0.003502977530901266,Sedang (1500-2500mm),8.0,7515.0
3216,KABUPATEN BEKASI,BEKASI,KAB,-6.2416,107.1456,3216,2020,16.0,2920.2,2920.2,3443.0,336.0,5.0,70.9,61.6,3.7497643369175626,0.325352562646768,0.6913556269123481,15.7,1.0,1.0,0.0,103683.0,1.0,1.0,2.0,13178.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,1064.93,False,0.005479076775563318,Tinggi (2500-4000mm),2.0,103685.0
